probe_id,gene_symbol
1034646,LRRC59
1050724,TM7SF2
1064249,CEP78
1027799,SEMA4B
1016644,SNX29
1037859,ZRANB3
1052576,PSKH1
1030637,SEMA3B
1050100,BSND
1032117,KRTAP20-2
1042337,PDPR
1026918,PVRIG
1048790,MFHAS1
1021923,RALGAPA2
1057449,DUSP3
1042382,STX17
1057888,CSRP1
1057236,EPHA7
1012712,DBNL
1037091,ZCCHC3
1038421,APOL4
1050575,EIPR1
1016373,REX1BD
1051001,TACR2
1026208,ATP6AP1L
1036399,PPP1R14A
1047804,ZNF263
1022729,PARD6A
1043563,IER5
1019866,HNRNPC
1050881,TEAD1
1019704,SLC25A1
1038297,ANP32E
1048397,PRDX6
1048244,ST18
1012849,PLEKHG6
1056819,GABPA
1032958,MMS22L
1023689,SYNGR2
1018936,RALYL
1012279,PPP1R21
1015957,MCRIP1
1052708,PKIA
1024288,YBEY
1046713,SDS
1053835,NDUFA7
1022197,RPS4Y2
1044661,TRAPPC3
1036544,HELB
1049312,DLK1
1046862,RAB10
1042271,PRPF38B
1039224,RIPOR1
1039296,ZNF343
1046342,STK38
1047646,POP7
1011733,DNLZ
1029397,CNTNAP4
1016168,FLJ20021
1047266,PROCR
1061565,LINC02470
1024299,PDIA3P1
1048306,CEP135
1036819,CCDC126
1031794,GATD1
1054452,CAPRIN1
1040563,KLHL8
1029523,CCT3
1032721,BOD1L1
1062483,TMEM161B-AS1
1058713,C1QB
1037642,HVCN1
1012049,FAM13B
1054725,KPNA2
1051707,SECTM1
1050447,UPK2
1062501,RASSF3
1027736,SPIRE1
1053073,PIK3C2A
1058573,CASQ1
1048220,DOCK4
1031335,FAM72A
1049449,EIF3I
1011486,BCKDK
1016343,KIF2A
1026510,LRRC24
1059332,AP1B1
1056192,GRB7
1018258,TMIGD3
1055488,HPN
1058564,CAV1
1053424,OXA1L
1017789,MYOT
1016204,MORC2-AS1
1050469,UGDH
1038538,EFHD1
1050024,SEM1
1020201,TVP23A
1023331,TIRAP
1018480,SEC14L1P1
1013462,NDE1
1053906,MYO1D
1036096,RNF166
1035694,KIF19
1055748,HCLS1
1025358,AK6
1060865,NTM-AS1
1030406,NFKBIZ
1027690,ZNF518A
1018962,OCIAD1
1027797,ENAH
1046765,PDIA5
1011055,LINC01556
1048786,STK17A
1045609,KAT6B
1035845,LRIG3
1031172,TMEM215
1031127,GTF2H5
1041827,FOXRED1
1045139,DHRS7B
1022141,TYW5
1034538,ZNF555
1013204,FAR2P2
1037165,MIR22HG
1024540,DHRS9
1021894,
1033579,NSMCE1
1040707,MRS2
1056195,GPX7
1017820,PLSCR4
1013858,WDR43
1067435,LOC101929384
1030026,ST3GAL3
1029831,TRAF5
1022200,TRIOBP
1022248,PSMC4
1039098,ZNF329
1036660,ARRDC4
1010937,PRRC2B
1015001,LRRC58
1043467,CHST15
1036017,HSPA12B
1021717,ZNF557
1028801,TMEM41B
1030189,SPTBN1
1040309,SCAF1
1049456,EIF3F
1031963,ZNF517
1061408,HAGLROS
1059159,XIAP
1048639,NMT2
1015875,ARHGEF7
1020911,PINK1
1048753,ATP6V1F
1022228,SLAIN1
1038635,UXS1
1040092,CXorf56
1048454,ATP5MF
1064455,ZNF812P
1042497,RHBDL2
1036854,C19orf33
1015946,CARD9
1031810,LRRTM3
1058753,ZFP36L2
1047687,PSMD14
1017018,PIGG
1052276,RBBP7
1047634,STAM2
1048497,FXR2
1025241,EIF4G1
1049307,FPGT
1046551,PWP1
1012650,POLR3B
1051792,SCN9A
1040556,DOCK6
1021057,ZNF226
1013760,DMTN
1041069,OLFML3
1051264,SNRPC
1041544,BDP1
1043185,TPPP3
1052103,RPL7
1067772,TTC3P1
1036775,AP5B1
1040343,ENOPH1
1011725,FRG1BP
1032970,PRR14L
1019920,COMMD9
1028836,C3orf35
1048781,CYTH2
1059404,ADARB2
1051183,SPINK2
1043350,TRIAP1
1033455,ZNF584
1051922,RPS15
1019194,PHLDB1
1057583,DYNC1I2
1034882,PABPC5
1013237,ZFHX4-AS1
1037927,IFI27L2
1054785,KCNN1
1039496,MRPS34
1022657,CLDND1
1054209,MAP3K5
1035605,CPT1C
1048495,GAL3ST1
1039937,PJA1
1021007,FGF14-AS2
1039433,FNDC11
1020464,LOC389834
1035349,KCTD18
1029348,GSTM1
1022115,KDM7A
1029850,PRKAG1
1025897,LCMT1
1029315,PDE5A
1046593,ATE1
1057941,CRYAB
1023758,CDK18
1016602,NENF
1042781,PAF1
1043695,DBR1
1017977,DAGLB
1045340,SLC39A6
1026282,USP53
1017058,CCDC102B
1057657,DEFB1
1029414,PFDN5
1031905,NACA2
1042118,USP40
1022166,PTPN5
1016885,CKMT2
1050226,ZNF69
1048595,MED23
1038102,FAM107B
1039155,OCEL1
1033083,PRR15
1019713,YLPM1
1027819,CERS2
1050763,TK2
1058468,CD22
1025671,MCUR1
1036588,RBM33
1024890,KDM1B
1050090,BTG2
1054088,MN1
1038405,PRRT1
1023596,EVI2A
1018123,GPATCH3
1014267,CFAP69
1027861,DUSP6
1051720,SDF2
1018470,BEST1
1024735,SYNGAP1
1052039,RPL24
1038922,AGMAT
1052247,RDH5
1029857,PHF10
1042385,PPP2R3C
1033917,PRR22
1023141,ADNP
1026592,DPP10
1015293,ANKRD12
1031516,KRTAP10-5
1045239,CCDC28A
1037515,PARD6G
1042927,ANLN
1035388,DIS3L2
1038637,THOC7
1032617,HARBI1
1033984,ODF3L1
1031431,DNAAF5
1044117,UBQLN2
1010542,C2
1060647,CSE1L-AS1
1016965,GJB1
1051800,SCD
1053723,NFKBIE
1020459,GRM5
1032497,SLC26A11
1028399,KIAA1755
1027230,RTKN
1029747,ZNF766
1042164,APPL2
1017276,LYAR
1059114,AQP9
1044456,POLL
1049701,DUSP11
1020740,FLT1
1030930,MYOF
1016274,DICER1-AS1
1030037,SGK2
1016551,NOB1
1024531,ASL
1039519,PHACTR4
1057919,CS
1031848,FAM174A
1026059,MPST
1028141,BACE1
1040387,LSM2
1033587,ZNF778
1053819,NDUFB4
1028552,CALD1
1043732,IER3IP1
1022237,MCM3AP-AS1
1049517,PLPP2
1021488,SIDT2
1015717,MTMR9LP
1058873,BCAT2
1050325,XBP1
1034919,NRSN1
1043173,LSM7
1042758,MARCH5
1019479,SEMA4D
1034970,ZFP28
1042008,TMEM144
1027054,ZNF618
1058775,BNIP3
1056927,FLOT2
1021659,SCN7A
1022832,MESP2
1032100,GPIHBP1
1054566,LIMS1
1071077,NKX6-3
1048074,FCHSD2
1052506,PSME2
1029063,PLEKHG3
1059478,ABL1
1019341,LITAF
1066503,LOC105274304
1047042,AP4B1
1013749,DPY19L2P4
1066226,KLHL11
1041279,RNF20
1015690,SMIM6
1013964,AMZ2P1
1063407,
1047837,NUBP2
1045358,CBY1
1010678,ZNF658B
1054062,MPP3
1017735,SARNP
1057587,DYNC1H1
1016063,ZDHHC4
1022792,NOSTRIN
1054604,LDLR
1012550,C16orf92
1045296,MGAT4C
1026121,RASL10A
1055730,HDAC1
1035659,ZFP3
1031728,LCE3A
1041605,TTC17
1051555,SLC4A2
1037249,ZNF382
1036886,FAM110B
1059012,ATF3
1037104,PAQR8
1011680,CAPN3
1048210,USP34
1058475,CD9
1019898,LUZP1
1037146,TMEM128
1052966,PLP1
1059134,APOD
1036462,MRFAP1
1040615,SERINC1
1058021,COX8A
1025296,HEATR1
1012052,BRD9
1022144,TBX2-AS1
1041292,SUSD2
1026803,NUP188
1047845,ACTR3
1057609,DLX2
1030439,SOCS4
1012804,UGT8
1016207,ADTRP
1039123,HECTD3
1051549,SLC5A4
1029793,B3GAT1
1038843,PLBD1
1021110,SUMO1P1
1041485,ZC3H15
1062746,CLN3
1022524,FANCM
1047573,APC2
1067984,PAFAH1B2
1030436,RNASE1
1016944,CCDC124
1045444,STX12
1057330,EIF2S1
1037565,NKX6-2
1029098,FAM199X
1045236,OLFML2B
1043586,RNF181
1040317,ZNF462
1018061,INAFM1
1036048,RBP7
1013807,FERMT2
1046305,XRN2
1037162,CEP19
1046539,CORO1A
1026425,OPCML
1039872,HHIP
1031602,SOGA1
1018373,GIMAP6
1049895,NAA10
1050366,EIF4H
1054845,KCNC2
1038171,SF3B5
1033651,SPTSSA
1039690,ELOVL1
1052526,PIPSL
1021263,CNP
1058042,COX4I1
1043957,COPS7A
1040877,ENTPD7
1067638,UBE2I
1018493,SCAF4
1031361,FAM180A
1046830,PAPOLA
1056227,GPR37
1043756,RDH11
1013015,LINC00319
1051954,RPS7
1025994,ERMN
1043705,CERCAM
1044418,CDH19
1014707,FIRRE
1039870,CDH22
1059028,ASPA
1037062,SLC45A3
1017398,PLAAT3
1069552,RPL18A
1015062,CLHC1
1029866,RAB5C
1012086,GPBP1
1047737,RBM7
1045108,FAM32A
1056282,GP9
1035926,BTBD16
1030677,GRB10
1047719,TXNDC9
1048112,JAKMIP2
1028586,ZSCAN2
1059486,ABCB7
1057082,FANCE
1035944,GPR62
1053142,PGGT1B
1039498,DDRGK1
1037383,CNDP1
1052739,PRCC
1013454,METTL15
1017290,LYSMD1
1039068,GALNT12
1026169,UNC119
1020698,LRRC8B
1055436,HSPA2
1046450,GALNT6
1040805,APMAP
1032629,PGM2L1
1016481,RGS9
1010551,TMEM235
1053398,P4HA1
1045253,TMEM186
1026335,KRT9
1061482,LINC01792
1038717,FAM192A
1021919,CDC42
1015725,ZFAS1
1046585,PRDM5
1019542,TMEM125
1024501,TPO
1049977,YEATS4
1057564,DPAGT1
1047297,IPO8
1051109,SSR4
1036128,TNFRSF13C
1036485,OPALIN
1040217,BACH2
1056897,FOLH1
1024634,MOG
1058046,SLC31A2
1047293,IPO7
1027909,CHMP2A
1039330,FA2H
1050228,ZBTB25
1052397,PCYT2
1063812,LIFR-AS1
1025449,SYNE2
1016878,SPDYE5
1044468,UBE2S
1029464,WFDC8
1058587,CAPG
1046563,KIF3A
1038678,CCDC15
1047184,TBL3
1051689,SELENOP
1046418,NXPH3
1024216,ERBB3
1039132,PANK3
1056262,GPR4
1054421,MAG
1032189,TRIM59
1030594,NNT
1064016,TMEM150C
1059296,AK1
1047879,FARSB
1034477,OR7E14P
1035714,GPR139
1039245,LRRC2
1044335,MRPL18
1025677,ANXA2R
1020945,ZNF699
1034525,SAMD11
1018540,CLGN
1054873,JUP
1053679,NQO2
1057798,CYP1B1
1038480,UBXN6
1045222,C1orf43
1041152,EMC7
1030657,RNF138
1030463,NPM1
1035963,GALNT15
1041410,ZMAT5
1041589,ZNF839
1052545,PSMC1
1049223,PER3
1017816,CARNS1
1048665,KIF3B
1012393,BRWD1-AS2
1049031,PAPSS1
1041937,ABHD10
1024074,TYMSOS
1053510,NR4A2
1039422,KXD1
1037507,SLC12A8
1029660,HK1
1057933,CRYBB2
1070128,GDPD1
1020189,RPS24
1021405,YARS2
1020226,ZFY
1033314,MED19
1032702,TAS2R50
1054764,KIF3C
1057152,TMEM164
1040996,CIAPIN1
1039502,FUNDC2
1046346,TMC6
1054093,TMEM198B
1030975,RHBDF2
1050045,ABHD16A
1047822,ARPC2
1047225,DPYSL4
1025212,SMARCC2
1038785,L2HGDH
1048068,DDX46
1027925,AKT1
1016813,SHC2
1035289,CHCHD4
1054133,AFF1
1044324,PHPT1
1047361,ATP5PD
1025816,ZMAT1
1059271,ALDH1B1
1025724,TTC7A
1034599,ZNF548
1048326,FEZ1
1022266,DGCR5
1051231,SOS1
1049140,CDK5R2
1042214,SHQ1
1039849,POLR1E
1067958,GTF2H2B
1031385,VGLL3
1041176,JPH1
1030018,PQBP1
1048834,VAPB
1039016,KCTD17
1054633,LAMC1
1027552,ZNF510
1044726,KCNV1
1038617,MYCT1
1050971,TALDO1
1052252,RCN2
1026944,MFAP3L
1030456,PAOX
1024514,HCN3
1035379,TMEM18
1017364,PHYHIP
1063502,GIHCG
1037727,FBXW9
1058265,CHI3L1
1030510,SPAG8
1045689,ANGPTL2
1040158,EEFSEC
1017770,MAFF
1046444,PRAF2
1053284,PDE3A
1024705,GPR161
1040552,CCDC191
1020548,MFAP3
1011128,NCOR1P1
1036770,TRIM47
1041983,LIN7C
1039814,MOSPD3
1040313,ARHGAP22
1040027,MCCC2
1058440,ENTPD5
1022645,CD14
1036311,TMEM54
1051617,SIAH2
1030523,H2AFV
1061827,FRRS1L
1037835,UTP15
1069971,GABARAPL3
1045464,EDC4
1027183,ICK
1047036,NUDC
1038968,ZFHX4
1024197,FBXO24
1031290,OR2L8
1012149,ZFYVE16
1034519,TLCD4
1037721,ALKBH7
1051951,RPS8
1070005,DUX4
1025299,MED29
1039153,C1orf54
1023619,PRDX1
1050676,TOP1P2
1018800,GOLGA8A
1026088,ST13P4
1022307,CCNL2
1036309,HELQ
1052801,PPM1G
1058278,CHD1
1035691,CYB5D1
1046454,RPL35
1050152,ZSCAN9
1063903,NOP16
1026290,TGIF1
1056349,GNAO1
1039047,CCDC51
1043721,RNFT1
1059162,APEH
1032592,DPY19L2P1
1026351,CPNE1
1035891,C11orf74
1034293,ZNF595
1019977,PNPLA4
1018337,RPAIN
1028390,ATP23
1038120,SOX7
1054389,MAN2A1
1040161,CELF6
1028116,SEC24C
1045324,SAMM50
1015350,GXYLT1
1041458,GPRC5C
1057992,CLDN3
1020066,PLCXD1
1010358,PPIAL4G
1042182,NUDT11
1049160,LOC646626
1029281,PTPA
1039014,TBC1D17
1047037,SLC12A7
1045189,CLIC4
1022156,ERP29
1049829,HIST2H2AC
1049929,CLPP
1010790,STARD8
1019700,GPC1
1018446,RPLP0
1058966,ALDH7A1
1039620,MRPS6
1024749,DBN1
1033131,PI16
1050982,TAF7
1051227,SOX1
1039198,MRPL24
1037343,RTN4IP1
1032411,BTBD8
1018383,PPP2R5C
1053454,OR3A2
1012770,TCTN2
1013664,FLJ37453
1047137,LEFTY1
1037380,FUT10
1019760,PAXBP1
1050510,UBA1
1010425,LNP1
1026548,CLEC2D
1029763,USP21
1016169,LINC01783
1049883,USP9Y
1019729,POP4
1019225,EPB41L2
1056279,GPD1
1011528,CAP1
1034530,CREB3L4
1015980,SNRPE
1041861,TRIM36
1042243,C19orf73
1042412,C1orf159
1056823,XRCC6
1021134,RHOC
1017937,AKT1S1
1021211,SNUPN
1043214,MRPS23
1039479,MRPL57
1039778,WDR13
1014969,UBXN7
1054239,DNAJB9
1044275,BRD7
1053699,NKG7
1049991,FOSL1
1011235,PATE3
1018785,FBXL19
1041786,FERMT1
1021003,TMEM70
1024219,MRPS11
1044243,UQCR10
1015829,SNAI3-AS1
1052667,MAPK4
1026707,LMO3
1017922,KDM7A-DT
1021200,TXNRD3
1048121,ARMCX2
1054148,MKLN1
1057693,DDIT3
1039595,RTN4R
1025923,CNN2
1057746,DAD1
1033199,RASGEF1A
1014453,CCNK
1042126,TRIM62
1028099,CCDC189
1042502,TRMT10C
1043163,VPS29
1069893,MUC3A
1040199,CCDC90B
1048351,MTRF1
1053627,NPC1
1043318,GSKIP
1013376,INPP1
1016416,RBP1
1040759,VN1R1
1015716,LSMEM1
1047383,SLC30A9
1030758,BAD
1020943,CEP170P1
1017509,NARF
1035984,SCGB3A2
1042389,PARPBP
1016787,MLKL
1065171,KCNN3
1050520,TYRO3
1037801,LINC00467
1041558,LRP2BP
1042836,ROBO4
1027284,ADRA2C
1049130,H1FX
1021670,FUBP3
1015992,MIR193BHG
1066549,ISY1
1018279,AP5M1
1047677,TRIB1
1015393,FKTN
1014201,SYT1
1011283,NCOA7
1025767,SLC6A17
1052854,POU3F2
1032817,TMEM196
1051983,MRPL12
1049289,SUCLA2
1010617,RPL17
1019577,TENT2
1048661,TM9SF2
1055423,HSPB1
1015685,RELL1
1036210,OSBPL8
1048128,RNF40
1044303,TMEM208
1037719,C9orf64
1068154,HMGN2
1023172,CSF3R
1059804,LOC100507599
1043181,MPP6
1012123,ZDHHC8P1
1017376,ATP13A2
1022048,ZNF404
1028018,HAX1
1010310,LOC728715
1036381,GTF3C6
1035679,LSM12
1035530,LYPLAL1
1040819,LYRM4
1025373,GBA
1017847,PET100
1052022,RPL27A
1043824,SSUH2
1034527,BROX
1010734,AHCYL2
1029280,RBPMS2
1038368,PTDSS2
1043775,SCCPDH
1040166,RIC8A
1035933,CHCHD1
1039615,MRPL40
1048292,IPO13
1036156,SLC25A26
1038292,TMEM163
1058525,CCND2
1046698,CCDC85B
1041752,BTBD2
1062655,RC3H2
1030034,SLC7A2
1036056,MOGAT1
1055450,HSD17B3
1038517,CEP70
1032892,ZDHHC23
1045104,UPF2
1041686,MAP7D1
1029089,MATR3
1043202,STYXL1
1030769,ASPH
1013100,RAPGEF4
1029933,C16orf91
1045832,UBR2
1046755,MLLT11
1021797,IZUMO4
1025093,CALML4
1052726,PRKAA1
1046391,SP140
1027942,FANCD2
1039089,RTL10
1066696,TBC1D24
1032752,SNX33
1030216,CTSB
1049798,HIST1H3G
1053379,PAFAH1B1
1019027,LOC100128398
1047369,ZBTB18
1036910,OTULIN
1023681,ARID4A
1042130,KLHDC8A
1023164,SMARCB1
1013782,SUCLG2
1036966,MAATS1
1034363,FAHD2B
1047365,TADA3
1022367,GAS5
1025778,ERBIN
1053839,NDUFA5
1057617,DLD
1016300,HEATR5A
1041217,ERO1B
1035695,CD300LB
1023329,RCHY1
1042834,FAM193B
1036760,SCARF2
1061967,CHST11
1017721,RPL19P12
1027521,PHF14
1044540,LSM3
1052066,RPL19
1038743,DSN1
1033220,OAF
1045447,TMEFF2
1047693,TOPORS
1052420,PTS
1051704,SEL1L
1046747,ACOT2
1030043,OR52K2
1034741,MIPOL1
1041049,NIT2
1042809,SPATA6
1023983,OR10A2
1017375,TLE6
1042992,POLE3
1051851,S100A5
1043423,TRAPPC4
1018900,COQ8B
1033605,PIANP
1068330,NACA
1048651,GRHPR
1036858,LRRC46
1023874,INKA2
1043938,TAS2R14
1015878,CA10
1044326,CHMP4A
1034908,NEURL2
1048304,LPIN2
1051014,VAMP2
1027579,ARHGAP31
1020957,PDE4DIP
1049356,TNFSF10
1041891,CSGALNACT2
1052016,RPL29
1052093,RPL8
1036438,TTYH2
1052887,POLR2G
1058027,COX7A2
1045002,TES
1040755,ATP10A
1010751,ZNF525
1021734,MYADML2
1024900,SRI
1040718,ZNF287
1034986,MYL6B
1043090,GALNT7
1041989,ABCF3
1038800,FAM110D
1067945,DNM1P35
1028803,AP3S1
1031707,ZNF445
1023980,BCL2L11
1052015,RPL31
1027384,HSD11B1L
1033884,PAQR7
1054953,IRS1
1050162,ZNF180
1059089,RHOA
1038581,COQ10B
1032593,DPY19L2
1058943,ATP6V1C1
1031489,GPR153
1050147,ZNF214
1049926,MKKS
1020561,MCC
1017744,ANKRD20A12P
1052226,REST
1029912,CUTA
1053781,DRG1
1019442,XRCC3
1046761,TMED2
1058496,CD3E
1018802,DUSP2
1017239,CLASP1
1031015,AVL9
1035546,CCSAP
1059309,AGXT
1068019,LOC441155
1051932,RPS12
1051775,SCTR
1020467,APH1B
1041903,NCBP3
1051022,SURF2
1028166,NCAPH2
1017151,ADAM20P1
1028412,OR2W5
1061214,WASF2
1025920,SLC39A3
1054257,MCM2
1032057,METTL2A
1026042,CD74
1052730,PRIM1
1058790,BMPR1A
1053254,PDK2
1057839,CTSD
1054073,MPI
1051994,RPL36A
1032456,ZNF575
1026711,ZSCAN31
1045780,UFL1
1021244,COASY
1056965,FOXG1
1047143,ATP5MG
1044257,PACSIN3
1047783,TOB1
1015828,MSRA
1024202,CCNB3
1032652,AQP11
1049053,TAAR5
1057432,DVL1
1028935,IARS
1035768,ACOT4
1014557,ITGA6
1015514,MUC12
1038440,B9D2
1028238,ATP8B1
1068262,NIPBL-DT
1021259,MTMR12
1013552,ZNF669
1034549,CDC42EP5
1021106,WDR38
1022409,GSN
1046838,PNPLA6
1028120,THSD1
1027998,EIF6
1044738,RNF11
1011637,BCAS3
1021273,CEP85L
1010878,PLAU
1027880,ARHGAP5
1041553,ST6GALNAC1
1016463,ZNF407
1052317,RALGDS
1036826,ZFAND2A
1040950,ANKMY2
1045375,PRPF6
1053334,PCBD1
1045306,TXN2
1045677,ICMT
1031737,LCE1F
1036270,MAL2
1045562,RASD2
1050914,TCF15
1040540,SYT13
1056181,GRN
1035085,GPAT4
1027076,CD34
1044498,MOCS3
1058349,CDO1
1016948,USP20
1052612,PRPS1
1056970,FKBP3
1034109,FREM1
1030350,TRNT1
1029521,SPOP
1033923,ZNF383
1046742,CKAP4
1059448,ACP2
1067635,LOC105372480
1047852,ARPC5
1044202,GPSM2
1046746,RAB40B
1013000,LINC00471
1040720,RCN3
1047118,YKT6
1035914,FRA10AC1
1052572,PSMA2
1010816,SLC39A11
1012655,SYCE1
1017727,LOC100129138
1034719,LYSMD4
1035202,ZNF474
1050641,HSP90B1
1025239,RNF135
1028895,BRCC3
1041479,ACTR10
1052915,PODXL
1015842,C1orf122
1010727,BCAP31
1058744,BST2
1051714,SDHB
1023398,HTRA2
1045795,UBR4
1027530,FTSJ1
1068585,LOC101929066
1018149,VPS51
1065028,ZBED6
1022509,LRTM2
1022451,KLHL35
1037743,RTL6
1049688,TTF2
1067272,LOC643201
1055889,GSTA4
1050857,TFAP2C
1016625,MBOAT1
1025254,C2orf68
1018940,LINC00965
1055844,GUCY1B1
1064965,LINC00844
1028216,UPK3B
1032133,KRTAP6-2
1044295,SCG3
1039997,MAGEF1
1046071,ZHX3
1029723,PGBD2
1026504,LTBP1
1034478,SHISA4
1012519,RUSC1
1034362,FAHD2CP
1048698,RPL23
1046642,CNTRL
1055410,HSP90AB1
1018059,GUSBP3
1048010,RBM8A
1041419,CTTNBP2NL
1013514,RPL21P44
1037701,BTBD10
1032774,SERINC5
1044678,LYPD3
1017573,LINC00158
1052749,PPY
1017174,WDR83
1022119,UBE2MP1
1034253,PLEKHG4B
1037737,SGIP1
1019576,IFT22
1028760,STH
1028106,ZSWIM4
1044894,VPS33B
1025321,TAF9
1034343,TAFA4
1045458,ARFIP2
1011434,LOC646938
1063794,ZNF366
1059250,ALOX5
1057373,EIF2D
1041342,PCDHB10
1024367,CD276
1049364,RIPK1
1023243,ARC
1029047,NME7
1058665,PTTG1IP
1052289,RASA1
1044196,CCDC106
1039242,FYCO1
1049218,CDC123
1055815,H1F0
1018472,MAST3
1062793,ZSWIM9
1036316,SMIM12
1070364,IFITM10
1027655,ZYG11B
1044644,DKK2
1031154,C7orf61
1063630,LINC01351
1056933,FLII
1054645,LAIR1
1020486,PRRG1
1045395,MTCH2
1040855,PNPLA2
1029240,EEF1B2
1020875,C15orf62
1052876,POLR2L
1037275,LINGO1
1017053,ZNF610
1044416,DLL1
1037593,DOT1L
1049369,GPAA1
1051141,SRP68
1039505,DLK2
1034170,ANKRD46
1053864,NUBP1
1016082,RPS21
1058167,CLCN2
1040594,SORCS2
1049734,UXT
1041171,SLC2A4RG
1051808,SBF1
1031965,NRBP2
1045414,PITPNB
1016327,APOL3
1029401,ADD3
1019917,CHID1
1024118,PTPRA
1059017,ZFHX3
1040041,CDH23
1033412,CMYA5
1052427,PTPRN
1044412,CCDC22
1037227,SLC49A4
1020678,PTPRB
1044352,ATAD2
1043249,ATP6V1H
1045792,LOC100132057
1046045,SWAP70
1048246,DHX34
1029686,ACOX1
1014810,CARF
1022466,UBL7-AS1
1044564,COQ2
1051312,SMARCA2
1023934,CCDC80
1017625,ATF6B
1042073,TMEM143
1017722,AP1M1
1024868,C4BPB
1025424,TTC7B
1049643,PPFIA2
1053851,NDN
1021823,ANKRD34A
1058604,CALML3
1017658,PSMG3
1010537,AKAIN1
1012665,UBB
1028815,TUT7
1070200,NDUFAF4
1049580,PPFIA3
1051971,RPS4X
1058020,COX10
1022193,RPLP0P2
1043622,GLTP
1043216,PPIL1
1010423,NDUFAF8
1041133,AGPAT4
1030868,MYL6
1050781,TIE1
1011413,AP4S1
1020896,FRS2
1050648,TPT1
1050545,TUFM
1033361,ZNF449
1022495,NRF1
1022773,DRD1
1037486,USP38
1033849,FAM171B
1047031,PTGES3
1036164,KCTD12
1045129,CLIP3
1019141,ARMC10
1066250,LOC100288203
1041574,MINDY1
1020113,KIF4B
1026080,SEH1L
1040081,NECAB3
1060512,ELK3
1050136,ZNF225
1018162,DPY19L2P2
1050431,UROS
1054213,MEIS1
1017330,PPIP5K1
1046519,STRAP
1057551,DPYSL2
1062401,ARHGAP42
1016252,SCG5
1037649,CMSS1
1043629,GLRX5
1030519,OPTN
1019344,TAPT1-AS1
1028262,PSRC1
1064201,SNHG18
1046659,SLC35D2
1015919,ZNF219
1020915,ZGRF1
1057700,DDB2
1043631,IGF2-AS
1043096,COQ3
1040129,PIEZO2
1069982,PRR29
1023677,ARHGAP27
1059214,ANGPT1
1017994,DOHH
1046764,SERINC3
1034812,LAYN
1031240,C12orf76
1018749,HMBOX1
1044860,FAM162A
1019827,CD27-AS1
1052031,RPL26
1017488,MORN4
1037706,NICN1
1032853,CFAP46
1045310,BACE2
1050977,TAL1
1029478,CAMK2A
1039934,ROBO3
1043932,F11R
1057774,CYP4A11
1042075,THNSL2
1052029,RPL27
1052142,ROM1
1025708,TYROBP
1016272,C2orf80
1017760,PIP4P1
1036930,TSR2
1043406,DDX41
1057678,DDX6
1017433,SEZ6L2
1033942,A1BG-AS1
1029324,NAA15
1026747,UBE2D2
1016227,ARFGEF3
1047462,RACK1
1057193,ERCC4
1041462,WSB2
1049162,TIMELESS
1053800,NDUFS2
1051752,CCL17
1053816,NDUFB6
1030135,PSMG1
1016408,SIGIRR
1042958,TERF2IP
1023854,FAM234B
1067558,LOC653080
1032638,BCL9L
1058351,CDKN3
1052340,RAD23A
1045290,COG4
1010622,RTL8A
1037136,TMEM60
1048116,SPATA2
1056295,GOT2
1049870,TRRAP
1050229,ZNF45
1044673,MTBP
1049511,USO1
1033826,KBTBD12
1056257,CXCR3
1050305,XRCC5
1011246,LOC101928424
1052075,RPL15
1040873,PCNP
1037049,ITPRIP
1029215,IQSEC3
1053553,NSF
1025303,PDPN
1052534,PSMC6
1067286,LINC02550
1055170,IFNAR1
1063449,LOC100294145
1037157,COX14
1042449,UCKL1
1016990,ZP3
1068566,PRSS1
1051813,SARS
1047372,TIMM44
1047006,MASP2
1047945,KCNE2
1066859,ASAP1-IT2
1070133,LOC100294362
1033423,HIPK2
1067047,IQCH-AS1
1028164,FIBP
1034316,CMC1
1059471,ACACB
1046194,RUFY3
1050797,THBS4
1050298,YWHAB
1040066,NEUROD6
1048440,ATP5MPL
1045201,GEMIN5
1018478,ZSWIM6
1015778,LOC100505915
1030556,FBXO44
1041526,EMC3
1053473,OLR1
1016980,LGALS3
1032786,MAP7D2
1014798,ZEB1
1033857,CCDC138
1033741,QSOX2
1054427,SMAD6
1053314,PCMT1
1026054,TCEAL4
1017297,SNHG11
1035357,PLEKHH2
1012432,FANCI
1047913,HCN4
1068521,EIF2S2
1038494,DCAF11
1056253,UTS2R
1042775,TBC1D13
1057764,CYP17A1
1063333,LOC105377621
1040221,CDH26
1045468,LDOC1
1036122,ARHGAP33
1058032,COX6C
1016189,GGTA1P
1031466,TOMM20L
1052748,NPY4R
1034412,CDPF1
1017128,MARCH11
1039160,OGFRL1
1027628,CPM
1021346,TPM3
1039506,ZNF747
1030054,ATP6V1G2
1021775,EIF2B4
1053666,NOS3
1022263,MBL1P
1024952,ELOB
1042963,CYTL1
1042253,FAM90A1
1047394,MCRS1
1046187,DHX30
1011926,ZGPAT
1038706,TMEM62
1027213,RASSF5
1061310,TRIM46
1040353,CTDSP1
1034457,SRARP
1018418,USP43
1046013,HIC2
1054034,MSN
1049141,TOP3B
1042084,TMEM39A
1061048,LOC100506124
1043915,HEBP1
1031010,DCTD
1056274,GPI
1016185,PPCS
1042465,FAM120C
1016005,LAMP2
1032951,CERS6
1019973,ZSCAN18
1020247,ZNF516
1017865,APBA2
1023256,EDF1
